x,y,z
-0.3915234,-0.4306507,-0.8131721
-0.3915234,-0.4306507,-0.8131721
-0.3915234,-0.4306507,-0.8131721
-0.3915234,-0.4306507,-0.8131721
-0.414444,-0.4678527,-0.7806085
-0.414444,-0.4678527,-0.7806085
-0.414444,-0.4678527,-0.7806085
-0.4213867,-0.4748358,-0.772634
-0.4213867,-0.4748358,-0.772634
-0.01783125,-0.01662942,-0.9997027
-0.01783125,-0.01662942,-0.9997027
-0.01783125,-0.01662942,-0.9997027
-0.01783125,-0.01662942,-0.9997027
0.1132945,-0.009213708,-0.9935187
0.1132945,-0.009213708,-0.9935187
0.1132945,-0.009213708,-0.9935187
0.1132945,-0.009213708,-0.9935187
0.1132945,-0.009213708,-0.9935187
0.1132945,-0.009213708,-0.9935187
0.2691852,0.08180006,-0.9596083
0.2691852,0.08180006,-0.9596083
0.2691852,0.08180006,-0.9596083
0.2691852,0.08180006,-0.9596083
0.4193095,0.1996977,-0.885607
0.4193095,0.1996977,-0.885607
0.4193095,0.1996977,-0.885607
0.4193095,0.1996977,-0.885607
0.4193095,0.1996977,-0.885607
0.4193095,0.1996977,-0.885607
0.3765227,0.1862486,-0.907492
0.3765227,0.1862486,-0.907492
0.08389938,0.1861896,-0.978925
0.08389938,0.1861896,-0.978925
0.08389938,0.1861896,-0.978925
0.08389938,0.1861896,-0.978925
0.08389938,0.1861896,-0.978925
0.1246702,0.1723734,-0.9771104
0.1246702,0.1723734,-0.9771104
0.1246702,0.1723734,-0.9771104
0.1246702,0.1723734,-0.9771104
0.08168238,0.1866469,-0.9790255
0.08168238,0.1866469,-0.9790255
0.08168238,0.1866469,-0.9790255
0.08168238,0.1866469,-0.9790255
0.05484736,0.1956885,-0.9791311
0.05484736,0.1956885,-0.9791311
0.05484736,0.1956885,-0.9791311
0.05484736,0.1956885,-0.9791311
0.05484736,0.1956885,-0.9791311
0.06568839,0.1889423,-0.9797886
0.06568839,0.1889423,-0.9797886
0.06568839,0.1889423,-0.9797886
0.06568839,0.1889423,-0.9797886
0.06568839,0.1889423,-0.9797886
0.06303649,0.185627,-0.9805962
0.06303649,0.185627,-0.9805962
0.06303649,0.185627,-0.9805962
0.06303649,0.185627,-0.9805962
0.06125592,0.1816872,-0.9814466
0.06125592,0.1816872,-0.9814466
0.06007758,0.1776405,-0.9822599
0.06007758,0.1776405,-0.9822599
0.06007758,0.1776405,-0.9822599
0.06007758,0.1776405,-0.9822599
0.05956197,0.1755836,-0.982661
0.05956197,0.1755836,-0.982661
0.05956197,0.1755836,-0.982661
0.05956197,0.1755836,-0.982661
0.05956197,0.1755836,-0.982661
0.0565227,0.166622,-0.9843994
0.0565227,0.166622,-0.9843994
0.0565227,0.166622,-0.9843994
0.0565227,0.166622,-0.9843994
0.0565227,0.166622,-0.9843994
0.05186301,0.1530236,-0.9868606
0.05186301,0.1530236,-0.9868606
0.05186301,0.1530236,-0.9868606
0.05186301,0.1530236,-0.9868606
0.0482782,0.1434826,-0.9884746
0.0482782,0.1434826,-0.9884746
0.0482782,0.1434826,-0.9884746
0.04538132,0.1362292,-0.9896374
0.04538132,0.1362292,-0.9896374
0.04538132,0.1362292,-0.9896374
0.04538132,0.1362292,-0.9896374
0.04538132,0.1362292,-0.9896374
0.04425136,0.1331518,-0.9901073
0.04425136,0.1331518,-0.9901073
0.04425136,0.1331518,-0.9901073
0.04425136,0.1331518,-0.9901073
0.04425136,0.1331518,-0.9901073
0.04332239,0.1304705,-0.9905052
0.04332239,0.1304705,-0.9905052
0.04332239,0.1304705,-0.9905052
0.03725465,0.1246542,-0.9915006
0.03725465,0.1246542,-0.9915006
0.03725465,0.1246542,-0.9915006
0.03725465,0.1246542,-0.9915006
0.06918236,0.1066552,-0.9918863
0.06918236,0.1066552,-0.9918863
0.06918236,0.1066552,-0.9918863
0.06918236,0.1066552,-0.9918863
0.06918236,0.1066552,-0.9918863
